"Date","Steps","Calories","HR_Lowest","HR_Highest","HR_Average","Total_Miles_Moved","Active_Hours","Floors_Climbed","UV_Exposure_Minutes","Total_Seconds_All_Activities","Total_Calories_All_Activities","Sleep_Events","Sleep_Total_Calories","Total_Seconds_Slept","Run_Events","Run_Total_Seconds","Total_Miles_Run","Run_Total_Calories","Bike_Events","Bike_Total_Seconds","Total_Miles_Biked","Bike_Total_Calories","Walk_Events","Walk_Total_Seconds","Total_Miles_Walked","Walk_Total_Calories","Exercise_Events","Exercise_Total_Seconds","Exercise_Total_Calories","Guided_Workout_Events","Guided_Workout_Total_Seconds","Guided_Workout_Total_Calories","Golf_Events","Golf_Total_Seconds","Total_Miles_Golfed","Golf_Total_Calories"
"2015-09-18","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-19","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-20","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-21","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-22","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-23","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-24","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-25","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-26","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-27","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-28","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-29","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-09-30","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-01","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-02","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-03","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-04","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-05","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-06","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-06","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-07","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-08","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-09","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-10","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-11","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-12","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-13","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-14","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-15","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-16","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-17","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-18","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-19","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-20","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-21","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-22","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-23","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-24","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-25","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-26","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-27","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-28","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-29","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-30","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-10-31","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-01","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-02","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-03","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-04","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-05","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-06","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-07","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-08","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-09","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-10","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-11","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-12","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-13","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-14","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-15","0","0","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-16","482","477","48","78","63","0.26613328163525","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-17","2612","2469","45","105","64","1.40288216813807","0","0","0","0","0","2","1191","41842","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-18","6398","2569","39","109","64","3.82598126938678","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-19","6028","3010","51","188","86","3.7605260279965","1","6","0","1607","472","1","591","19836","0","0","0","0","0","0","0","0","0","0","0","0","1","1607","472","0","0","0","0","0","0","0"
"2015-11-20","3406","2532","46","120","66","1.82930436252287","0","0","0","0","0","1","649","21338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-21","7784","2945","48","184","77","4.69432265569077","0","9","0","1442","254","1","719","24708","1","1442","2.09609629762189","254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-22","9354","2582","49","102","69","5.01805704684642","0","1","5","0","0","2","1428","46965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-23","1430","2221","46","116","64","0.764845800524934","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-24","8600","2793","41","175","70","5.36704396325459","1","15","0","1770","309","1","497","14015","1","1770","2.80217281078502","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-25","8614","2870","48","191","78","5.59262034717251","1","13","0","1449","411","1","726","23222","1","1449","2.7216555316949","411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-26","3492","2521","53","99","71","1.90134613855086","0","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015-11-27","3140","2429","44","97","61","1.67727968663008","0","3","0","0","0","1","865","31187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-28","2248","2416","43","92","60","1.22131750576632","0","1","0","0","0","1","1089","28492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-11-29","7060","3479","42","166","74","3.77561292054402","3","1","0","7414","1386","1","603","20255","0","0","0","0","0","0","0","0","0","0","0","0","1","7414","1386","0","0","0","0","0","0","0"
"2015-11-30","4630","2464","39","142","60","2.50038525013919","0","6","0","0","0","1","442","15478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-01","7668","2880","39","189","73","4.8727183249821","1","19","0","1682","404","1","543","18881","1","1682","2.7463736777221","404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-02","4146","2500","38","110","62","2.23938449455182","0","18","0","0","0","1","519","16218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-03","3518","2416","39","98","59","1.89927075876879","0","8","0","0","0","2","777","27544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-04","4790","2476","35","100","58","2.58733993478088","0","15","0","0","0","1","332","11922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-05","1198","2521","41","120","65","0.643467151833294","0","1","0","0","0","1","766","26735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-06","13786","4123","43","173","86","7.50432474349797","1","5","2","7534","1736","1","622","21145","0","0","0","0","0","0","0","0","0","0","0","0","1","7534","1736","0","0","0","0","0","0","0"
"2015-12-07","2734","2373","42","94","59","1.48128678517458","0","7","0","0","0","1","574","20798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-08","8692","2877","39","191","73","5.56748588244651","1","24","0","2054","428","1","576","19872","1","2054","3.23556678994671","428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-09","9864","2679","44","174","68","6.35062485087091","1","17","0","2401","312","3","693","22899","1","2401","3.82144525968345","312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-10","3056","2415","45","115","63","1.65791776027997","0","7","0","0","0","1","667","22956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-11","4774","2448","38","101","59","2.57277499403484","0","3","0","0","0","1","635","22910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-12","6530","2795","42","188","67","3.95945180147936","0","6","0","1685","438","1","796","28714","1","1685","2.52402842400382","438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-13","1598","2427","41","101","64","0.89922353455818","0","4","0","0","0","1","680","23604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-14","4220","2487","43","98","62","2.31814950687982","0","16","0","0","0","1","2234","18961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-15","9658","2857","40","148","74","5.64704624990058","1","6","0","2880","439","1","601","21988","1","2880","3.71766384315597","439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-16","3980","2459","43","115","60","2.10642348683687","0","6","0","0","0","1","583","15319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-17","8822","2884","44","150","77","5.20046677403961","1","3","0","2678","467","2","608","19123","1","2678","3.59814930804104","467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-18","4400","2512","44","120","63","2.32651316312734","0","5","0","0","0","1","681","17298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-19","2694","2425","42","106","59","1.42211982024974","0","8","0","0","0","1","851","25895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-20","10248","2931","40","145","74","5.96659259922055","1","5","0","2677","535","1","588","18861","1","2677","3.62823610116917","535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-21","2682","2427","35","93","61","1.41748439115565","0","2","0","0","0","1","738","25400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-22","10252","3034","40","187","85","6.11415582995307","1","8","0","3120","645","1","691","21790","1","3120","4.27195180147936","645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-23","2088","2460","39","175","61","1.10957011055436","0","9","0","0","0","1","753","26001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-24","3064","2387","42","95","61","1.74536954187545","0","15","0","0","0","1","626","19091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-25","1148","2319","37","119","57","0.606793824067446","0","2","0","0","0","1","760","28367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-26","5048","2375","39","97","56","2.66013978366341","0","0","0","0","0","1","753","28854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-27","1910","2334","40","96","58","1.00807534001432","0","2","0","0","0","1","612","22411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-28","4742","2770","37","186","68","2.93017527638591","0","11","0","1731","495","1","830","31261","1","1731","2.52524009782868","495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-29","6420","3059","43","191","79","3.93403771971685","1","10","0","2256","740","1","839","30344","1","2256","3.18435958999443","740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-30","1360","2348","39","116","58","0.701192535592142","0","3","0","0","0","1","737","25818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-12-31","3328","2388","36","100","58","1.72319901773642","0","8","0","0","0","1","592","21536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
